ID,int_rc
10001,0.23620934045120895
10003,0.18377643092338178
10004,0.20014363504594682
10006,0.20298639798939278
10007,0.1844510406729999
10012,0.21111861514529148
10015,0.18995190515743982
10021,0.19639443980330237
10023,0.20514911858977625
10025,0.1958900229674153
10028,0.1970970045774123
10031,0.19552941160133694
10034,0.19698178639915018
10035,0.18988124878165968
10042,0.1926593733636066
10045,0.2019890463668713
10047,0.1908547183433649
10049,0.21205340674712034
10051,0.20336215844466302
10052,0.19928655528967074
10053,0.19569278085318195
10058,0.20797150566464265
10059,0.18142717386159654
10062,0.20727777412213372
10065,0.18312788370475533
10066,0.21710495224169685
10071,0.18147155360317646
10073,0.1975319013889567
10074,0.19604575507696873
10079,0.20214450309498747
10080,0.1844275769774811
10081,0.1967053568268528
10083,0.18698710782319153
10084,0.18887154959511648
10086,0.23021345057238032
10087,0.21823044709410214
10088,0.19580786764727748
10091,0.18203854122842053
10093,0.1907437694029217
10096,0.2039409008536905
10100,0.22596000142499506
10110,0.19458114310158794
10111,0.2058734707913545
10113,0.2045099537574911
10114,0.19224495408184344
10118,0.18397602736567784
10120,0.20303241151963203
10121,0.18871056666594538
10122,0.19424631268142142
10123,0.19870131120283657
10128,0.20361307286054312
10129,0.19274550753074482
10131,0.1953422097499084
10132,0.18025898330821596
10134,0.18456582194331428
10135,0.18894052309112486
10138,0.1863801437400146
10139,0.18658804569054974
10141,0.22008372746201874
10144,0.18701685407020027
10146,0.184887045735614
10147,0.20013787321902707
10148,0.1848730428504297
10150,0.18050940606851765
10151,0.22184630718354173
10154,0.2069349288110838
10155,0.19763213767136456
10157,0.193409843788683
10158,0.18103181917162178
10159,0.19979131528086067
10160,0.22042987578160206
10162,0.19399141516729146
10166,0.19919915868068785
10167,0.1898382183657928
10173,0.19636451684692313
10175,0.21102243921081365
10176,0.20743812523852073
10177,0.1990180175898446
10180,0.1855771686847989
10181,0.19145156763515447
10190,0.23310073596981776
10191,0.22812350855375615
10193,0.1897322493542556
10194,0.1896971215104326
10197,0.20556456308442989
10205,0.21235518067040587
10206,0.1914729859927345
10209,0.1961048117311912
10216,0.18084902295359476
10217,0.1889119476857056
10218,0.20734214849635474
10219,0.21200538323747298
10220,0.1998973949397564
10222,0.18885224154853414
10223,0.19833343555847707
10224,0.2209785056790683
10226,0.21031814771112053
10227,0.18311162738481293
10230,0.18603014532120804
10232,0.18275449591113066
10234,0.21154279147022817
10238,0.19911330331678131
10239,0.20054892354416054
10241,0.2029265031079193
10242,0.19167830534243172
10243,0.23108107611373108
10253,0.20902463759328752
10254,0.18075356465833012
10259,0.21680247837784283
10261,0.18290016153498279
10262,0.1961303924364796
10263,0.21377604772272618
10265,0.1976047764100209
10267,0.18396769603731342
10269,0.19206086144799434
10270,0.20207971636495609
10275,0.18023451787707453
10279,0.23070621019574722
10280,0.20319957226284846
10281,0.21357079453466263
10284,0.228990198128942
10287,0.19666248388731766
10289,0.2449844281121787
10291,0.20657884579736457
10292,0.20240049273340935
10294,0.18160711656610254
10296,0.21641460967237441
10297,0.18174995042764952
10298,0.20823552061235917
10299,0.1850419593407236
10300,0.2174747534768542
10302,0.192236345024216
10304,0.18334890489133804
10308,0.20392782784673383
10309,0.2171924102225547
10311,0.22123646413831058
10312,0.2152488139454349
10315,0.19588672740920704
10320,0.21775079867743746
10322,0.1816412957134748
10323,0.19668686337239782
10326,0.18127660373443344
10327,0.19261394373109317
10330,0.21257886322975328
10331,0.2164799541880084
10334,0.18202649844719063
10336,0.18592979044090513
10337,0.2311651016638532
10338,0.19676639721454206
10339,0.23404952785804287
10342,0.2001863890108505
10343,0.22699007996637244
10346,0.20523157575181683
10351,0.18412015563293851
10355,0.20376126438870898
10357,0.18069925340322862
10358,0.23022063761968942
10360,0.1937656473813499
10361,0.19703465800614234
10362,0.19220893860480828
10363,0.18123071735633586
10364,0.19617767473178582
10365,0.1870889849192594
10367,0.18857037554355627
10368,0.1839136342873379
10370,0.18185917441685792
10375,0.1824027870883594
10378,0.21276111434299244
10379,0.23610450728641902
10380,0.20134217715167677
10382,0.18252750987552976
10385,0.1935920907916276
10386,0.18786756480268682
10389,0.2110689579698916
10393,0.1988237176097552
10397,0.18896163299593027
10398,0.19078733441130563
10399,0.20590177534939189
10405,0.20943343296591685
10406,0.19614576839487394
10407,0.1956070086053685
10409,0.19561825159174087
10410,0.19271492667585188
10411,0.21297360652487465
10413,0.19254878442917348
10414,0.19985506579664652
10416,0.1906910903902666
10419,0.2169630106968673
10420,0.18219226679159684
10421,0.18138618281980504
10422,0.18557639359247377
10423,0.19984436584872411
10426,0.2029727487931072
10428,0.19710935779896357
10430,0.18947070867473847
10431,0.18042274751912707
10432,0.2060347555300405
10433,0.19035585369028396
10434,0.20159555829289894
10436,0.1867724395530889
10437,0.18810945324776346
10438,0.20440501091520152
10440,0.2175954965868703
10441,0.19129942249730986
10443,0.18876763817155662
10444,0.1898862850144476
10445,0.18370961635774027
10446,0.21746444255010516
10448,0.181441300957601
10449,0.19245909457585605
10451,0.1837979385463905
10452,0.1875948003793613
10457,0.21051676602007702
10462,0.18183245458488395
10463,0.1822459835867932
10464,0.18512167525695672
10466,0.18277793547437066
10468,0.21341649340681865
10470,0.20421168993154953
10475,0.1851788495232316
10476,0.20316255075455295
10477,0.2092521604173067
10482,0.18310137869980958
10484,0.22217263742809606
10488,0.18796675495169438
10489,0.18696576659278033
10491,0.18898955900089037
10492,0.19758899017596548
10493,0.20063094281868243
10494,0.1993271651461751
10496,0.22596946957693603
10498,0.19165184684949735
10503,0.19584121767417922
10506,0.19423788254790542
10508,0.2005645840629628
10516,0.21171806005560279
10518,0.1976843985244481
10519,0.1828707910357533
10520,0.18144012497753226
10521,0.1848472637006058
10523,0.18316453614482178
10525,0.20737384554896884
10526,0.20780138291429093
10528,0.20411804617869264
10529,0.18585759675676056
10530,0.1899603496653309
10531,0.1917388927541168
10533,0.18248759611213825
10534,0.18163575791632072
10538,0.1915896516789207
10539,0.20373924207059552
10542,0.2105352874920604
10545,0.19110620984090937
10547,0.19406190836463266
10548,0.18198175714154563
10551,0.22163735706815144
10552,0.18869697362630306
10555,0.18509395533807343
10558,0.18459398132182564
10560,0.21125887469309343
10561,0.18078968481477037
10562,0.1832730056040706
10565,0.19729552811356235
10566,0.18886230271271295
10567,0.18950796080438942
10568,0.184829622645839
10570,0.2134532496722845
10571,0.1985876746619299
10572,0.20246536656844452
10574,0.18045368087335814
10581,0.18417022074038414
10582,0.1801145968205953
10583,0.22536728387265625
10584,0.19116543022813864
10587,0.18254371466032354
10591,0.18547002267448773
10594,0.22592945124322372
10595,0.20671072611240535
10596,0.18059413787156792
10598,0.20054476844713356
10599,0.21892254420424406
10601,0.19734189085230106
10606,0.18794889935554213
10607,0.18798415321287507
10609,0.23161077081825795
10613,0.18481368475869125
10614,0.19989958977880262
10615,0.20301751767539244
10616,0.19539397385325502
10617,0.19282191185198994
10619,0.19624028689921647
10620,0.21060414124233345
10622,0.19244984246260805
10623,0.20357668934887177
10624,0.212189319223047
10628,0.1937281571375279
10630,0.21022857654231528
10632,0.2176533471779369
10634,0.19777577068066987
10638,0.18201928911316434
10643,0.1945422140575032
10646,0.21715273053239992
10648,0.2044137286037498
10649,0.21297373652687007
10653,0.20160924484468154
10654,0.2033125810493225
10656,0.18882116254206818
10663,0.18381846647625216
10668,0.22003089212445476
10669,0.20889747972384515
10671,0.21125708569898352
10673,0.19105564134738084
10674,0.1888729606239538
10676,0.19882523714659725
10678,0.1906019060834438
10679,0.18259223037663505
10680,0.19892065260244887
10683,0.21112761660075582
10686,0.20965857666823626
10687,0.1976304232609873
10690,0.18981645524183258
10692,0.18578737189457117
10693,0.18028093910407827
10694,0.18874415925402643
10695,0.20139063089704765
10696,0.18949293823953262
10697,0.19326459829325526
10701,0.20681403146897626
10702,0.19367047836807327
10703,0.19762773067549289
10705,0.21123834257064325
10706,0.2099915502134057
10708,0.21937400026515608
10717,0.18579183099269758
10719,0.2045656371480057
10720,0.18448407857694962
10721,0.19480480561080013
10722,0.1868705986371844
10724,0.20710921582330033
10725,0.22765569839990815
10730,0.19137376071172277
10733,0.2046137331711827
10734,0.2034750781938832
10735,0.20641756192220626
10737,0.22497705202338836
10738,0.19141479196289352
10741,0.18359954641243245
10742,0.19959947171609665
10746,0.18519918381645692
10747,0.20954707086575863
10748,0.19668900385308197
10749,0.21616635164578904
10751,0.20060311582739612
10753,0.19657401866017085
10756,0.19246424472893625
10757,0.20260539273430536
10758,0.187172437531925
10761,0.19145341955874517
10762,0.1952292599192034
10765,0.1810181014209465
10767,0.20472971818090632
10768,0.18308290281946157
10772,0.18070784224128814
10773,0.1829084009608325
10774,0.21448599327588996
10775,0.18561117569656507
10777,0.20191914163429997
10778,0.20924392483125992
10779,0.20989263746383577
10781,0.20616325053226325
10782,0.21488208829023828
10783,0.19379126856143444
10786,0.1897380864828975
10787,0.1811330891695982
10788,0.1962543776519516
10789,0.21174064326641018
10791,0.19219854569208067
10792,0.24366939543653954
10794,0.20088786299109407
10796,0.18638015664678353
10797,0.18952112893500234
10798,0.19604026794016455
10799,0.18431618555694398
10803,0.1952159240687546
10805,0.23502154667356723
10807,0.18357474464719492
10810,0.18021555230565792
10812,0.18428027746925918
10814,0.19592897131365622
10816,0.1985113709929554
10817,0.18122769590868584
10819,0.20402159304991443
10822,0.1811591177635962
10825,0.21026703476105563
10827,0.1903157073875322
10828,0.1930253533419466
10831,0.18772048414171413
10834,0.22781507782613672
10836,0.18911260320596016
10837,0.228260780755567
10841,0.2063275400178922
10842,0.18868315338241107
10843,0.21473860923932703
10844,0.21286164644007688
10847,0.19496512113783035
10849,0.20015336262348227
10856,0.1954597215866292
10857,0.20244919175520648
10860,0.19755994321145068
10861,0.1976280034200803
10863,0.18916635095439932
10865,0.19997143622357222
10866,0.2090428888254007
10867,0.1953887648033867
10868,0.22536514213653908
10869,0.21389595160885314
10874,0.18938757299233205
10876,0.2136680434011688
10881,0.20539505637916813
10882,0.20525563458477586
10883,0.188787592593665
10885,0.18175474285600318
10886,0.18620895467679055
10887,0.20421145266919657
10888,0.20114717151638772
10891,0.1803041274753932
10893,0.1856094812118715
10898,0.1835222564333515
10900,0.21766377446173615
10902,0.20608549087733463
10908,0.1885724677654306
10909,0.19367010932650866
10910,0.20056442739113556
10912,0.19572004288101472
10914,0.1914021564070029
10916,0.18841051763043218
10919,0.18199675174977087
10920,0.1865093450108102
10922,0.21557806031471002
10923,0.21511486983604527
10925,0.1929437897380366
10926,0.1850391151445539
10927,0.187654325872854
10930,0.18768056625882568
10931,0.18213881390379136
10932,0.19763519253047568
10934,0.20836873640366974
10935,0.214260061069298
10937,0.18918744859671507
10938,0.18982967708010498
10940,0.2105135633695989
10944,0.2147886357778427
10945,0.18512480279804697
10949,0.21693533652508148
10951,0.196145319041863
10952,0.19243948575227848
10953,0.21156104524392796
10954,0.20347416665847695
10957,0.18069930084072988
10958,0.18589714175193325
10960,0.22613628528315693
10964,0.21270456896259132
10966,0.1824476654745187
10967,0.18016244340931084
10968,0.1805679125949886
10969,0.2204632890621597
10970,0.18820859155751377
10971,0.2028014189391949
10972,0.19327295107927944
10974,0.2188893725279206
10975,0.2014599715354067
10976,0.18287085735264058
10978,0.21985325750245338
10979,0.21868118035377723
10980,0.19578190604838944
10981,0.22058582865884166
10982,0.18276120875426247
10986,0.19986936373094963
10989,0.22206797382623517
10992,0.20289388683043735
10993,0.22500902478774298
10994,0.19562499589200535
10996,0.21214170700664223
11001,0.21012575951151222
11002,0.20462742678669418
11003,0.21127559753075922
11004,0.1979963007371235
11005,0.2068601335303465
11008,0.18723120724612063
11009,0.19437415206108802
11010,0.18902706016223897
11012,0.22654620534391604
11014,0.19677166002174618
11015,0.22015224432699823
11016,0.18897345862044193
11017,0.19725237359619646
11019,0.188475208527594
11020,0.18113553910622823
11027,0.21558556854173364
11028,0.18355720357945302
11029,0.19254307470842197
11030,0.24558916884265095
11032,0.1823022136962368
11033,0.18901267126832144
11035,0.22943528915438896
11037,0.2151694743042388
11038,0.19822743481675925
11040,0.18910185796825624
11041,0.18995660329150071
11042,0.19338346562859063
11044,0.1811567528436988
11046,0.2222742002936746
11047,0.19950158020078498
11050,0.19334885839141852
11052,0.1908420056348855
11055,0.19806558318659867
